gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	CAF LN	CAF pri	CD4_CM LN	CD4_CM pri	CD4_EM LN	CD4_EM pri	CD4_Naive LN	CD4_Naive pri	CD8_CM LN	CD8_CM pri	CD8_EM LN	CD8_EM pri	CD8_Naive LN	CD8_Naive pri	CD8_TEMRA LN	CD8_TEMRA pri	Luminal LN	Luminal pri	MAIT pri	Myo LN	Myo pri	Treg LN	Treg pri	gdT LN	gdT pri
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS0CA393163	0.0	0.001	0.0	0.121	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.166	0.0	0.0	0.151	0.068	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS0A5982069	0.0	0.001	0.0	0.121	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.166	0.0	0.0	0.151	0.068	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS00F7ADF6B	0.0	0.001	0.0	0.121	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.166	0.0	0.0	0.151	0.068	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS01EA6FC47	0.0	0.001	0.0	0.121	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.166	0.0	0.0	0.151	0.068	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS03479D25E	0.0	0.001	0.0	0.121	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.166	0.0	0.0	0.151	0.068	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS094459C68	0.0	0.001	0.0	0.121	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.166	0.0	0.0	0.151	0.068	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS07B0A120C	0.0	0.001	0.0	0.121	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.166	0.0	0.0	0.151	0.068	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS0CDD9F86D	0.0	0.001	0.0	0.121	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.166	0.0	0.0	0.151	0.068	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CS008F12179	0.0	0.001	0.0	0.121	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.166	0.0	0.0	0.151	0.068	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CC0AF0BFF2F	0.0	0.001	0.0	0.121	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.166	0.0	0.0	0.151	0.068	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CC01959C6DB	0.0	0.001	0.0	0.121	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.166	0.0	0.0	0.151	0.068	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CC08139357E	0.0	0.001	0.0	0.121	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.166	0.0	0.0	0.151	0.068	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CC0CF47E58F	0.0	0.001	0.0	0.121	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.166	0.0	0.0	0.151	0.068	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CC01ABAB207	0.0	0.001	0.0	0.121	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.166	0.0	0.0	0.151	0.068	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CC04069CB35	0.0	0.001	0.0	0.121	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.166	0.0	0.0	0.151	0.068	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CC0859442EA	0.0	0.001	0.0	0.121	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.166	0.0	0.0	0.151	0.068	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CC014C4FF5F	0.0	0.001	0.0	0.121	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.166	0.0	0.0	0.151	0.068	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CC07BE1B308	0.0	0.001	0.0	0.121	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.166	0.0	0.0	0.151	0.068	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS_and_SLC17A8	CPI-CC00FE16546	0.0	0.001	0.0	0.121	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.166	0.0	0.0	0.151	0.068	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS0B9399ADE	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS037E61225	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS071E7684F	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS07CDBB858	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS00271E4F9	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS0C7259F7C	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS0AB128395	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS0416CB0F5	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS090CDDA91	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS0A5B00FEC	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS00323BD9A	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS0A5C5F9DF	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS0B8F51188	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS00B734C46	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS01BC2C4FF	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CC01ABA8B9E	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CC02F47F87C	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CC0E019A0C0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CC0212DA3AE	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CC0D4DB34E9	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CC08537FF5B	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CC033072405	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CC084ABBDE8	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CC00A4CC26C	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC17A8	Q8NDX2	True	VGLU3_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CC02D7E1CD1	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0D5D712A6	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0D893EB03	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0921FDCC0	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0C53F30BC	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS070ACE5CB	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS07D0E4897	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS044A80E08	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS059E38F49	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS099892F99	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS035E3DC49	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS08648BDFD	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0EECB890E	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0A1A5DA91	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS093EF3F47	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0BEF05FE2	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CC08C4BCAED	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CC052F5C918	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CC0B7463256	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CC00F486A57	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CC0EAD8AFBF	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CC0699D36D3	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CC0CE99AC11	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CC05708A400	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CC0FC2F01AB	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CC037A4383F	0.094	0.202	0.0	0.0	0.0	0.0	0.13	0.554	0.0	0.126	0.205	0.0	0.175	0.0	0.0	0.108	0.277	0.158	0.0	0.0	0.071	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0933776AC	0.0	0.025	0.0	0.0	0.0	0.0	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.156	0.158	0.0	0.0	0.016	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0E5DBD27E	0.0	0.025	0.0	0.0	0.0	0.0	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.156	0.158	0.0	0.0	0.016	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0899E9304	0.0	0.025	0.0	0.0	0.0	0.0	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.156	0.158	0.0	0.0	0.016	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS06451E34A	0.0	0.025	0.0	0.0	0.0	0.0	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.156	0.158	0.0	0.0	0.016	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0DD8D3E0E	0.0	0.025	0.0	0.0	0.0	0.0	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.156	0.158	0.0	0.0	0.016	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS048A34709	0.0	0.025	0.0	0.0	0.0	0.0	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.156	0.158	0.0	0.0	0.016	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS01D65FEFD	0.0	0.025	0.0	0.0	0.0	0.0	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.156	0.158	0.0	0.0	0.016	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS089C871BA	0.0	0.025	0.0	0.0	0.0	0.0	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.156	0.158	0.0	0.0	0.016	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0286AF8D6	0.0	0.025	0.0	0.0	0.0	0.0	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.156	0.158	0.0	0.0	0.016	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS081D8412E	0.0	0.025	0.0	0.0	0.0	0.0	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.156	0.158	0.0	0.0	0.016	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0041BE443	0.0	0.025	0.0	0.0	0.0	0.0	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.156	0.158	0.0	0.0	0.016	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS05B11F2F4	0.0	0.025	0.0	0.0	0.0	0.0	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.156	0.158	0.0	0.0	0.016	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS05610B89F	0.0	0.025	0.0	0.0	0.0	0.0	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.156	0.158	0.0	0.0	0.016	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS00061350E	0.0	0.025	0.0	0.0	0.0	0.0	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.156	0.158	0.0	0.0	0.016	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0A14FBC54	0.0	0.025	0.0	0.0	0.0	0.0	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.156	0.158	0.0	0.0	0.016	0.399	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CC007CF847B	0.0	0.025	0.0	0.0	0.0	0.0	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.156	0.158	0.0	0.0	0.016	0.399	0.0	0.0	0.0
